pokedex_id	pokeapi_id	name_en	name_zh	name_ja	is_default_form	type1	type2	ability1_name	ability2_name	hidden_ability_name	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total_stats	description_zh	description_en	description_ja
658	658	greninja	甲贺忍蛙	ゲッコウガ	TRUE	water	dark	torrent		protean	40	72	95	67	103	71	122	530		"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."	忍者のように　神出鬼没。 素早い　動きで　翻弄しつつ 水の　手裏剣で　切り裂く。
658	10116	greninja-battle-bond	甲贺忍蛙（牵绊变身）	ゲッコウガ（きずなへんげ）	FALSE	water	dark	battle-bond			40	72	95	67	103	71	122	530		"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."	忍者のように　神出鬼没。 素早い　動きで　翻弄しつつ 水の　手裏剣で　切り裂く。
658	10117	greninja-ash	甲贺忍蛙（小智版）	ゲッコウガ（サトシゲッコウガ）	FALSE	water	dark	battle-bond			40	72	145	67	153	71	132	640		"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."	忍者のように　神出鬼没。 素早い　動きで　翻弄しつつ 水の　手裏剣で　切り裂く。
658	10294	greninja-mega	甲贺忍蛙（超级进化）	ゲッコウガ（メガシンカ）	FALSE	water	dark	protean			40	72	125	77	133	81	142	630		"It appears and vanishes with a ninja’s grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."	忍者のように　神出鬼没。 素早い　動きで　翻弄しつつ 水の　手裏剣で　切り裂く。
659	659	bunnelby	掘掘兔	ホルビー	TRUE	normal		pickup	cheek-pouch	huge-power	5	38	36	38	32	36	57	237	对危险很敏感。只要听到 钢铠鸦拍打翅膀的声音， 就会马上挖洞钻进地下藏身。	It’s very sensitive to danger. The sound of Corviknight’s flapping will have Bunnelby digging a hole to hide underground in moments.	危険に　敏感。　アーマーガアの 羽音を　聴きとると　あっという間に 穴を　掘って　地面に　潜る。
660	660	diggersby	掘地兔	ホルード	TRUE	normal	ground	pickup	cheek-pouch	huge-power	42.4	85	56	77	50	77	78	423	肚子上的体毛保温性能优秀。 在过去，人们会用它的落毛 来制作保暖服装。	The fur on its belly retains heat exceptionally well. People used to make heavy winter clothing from fur shed by this Pokémon.	お腹の　体毛は　保温性に 優れる。　昔の　人は　抜けた 体毛で　防寒着を　つくった。
661	661	fletchling	小箭雀	ヤヤコマ	TRUE	normal	flying	big-pecks		gale-wings	1.7	45	50	43	40	38	62	278	一旦兴奋体温就会 急剧上升。赤手去摸 甚至有可能会被灼伤。	"When this Pokémon gets excited, its body temperature increases sharply. If you touch a Fletchling with bare hands, you might get burned."	興奮すると　体温が グッと　上がる。　素手で　触ると 火傷することも　あるほどだ。
662	662	fletchinder	火箭雀	ヒノヤコマ	TRUE	fire	flying	flame-body		gale-wings	16	62	73	55	56	52	84	382	领地意识很强，性格好战。 火箭雀彼此之间会为了 觅食的地方发生争斗。	Fletchinder are exceedingly territorial and aggressive. These Pokémon fight among themselves over feeding grounds.	縄張り意識が　とても　強く 好戦的。　餌場を　めぐり ヒノヤコマ同士で　争う。
663	663	talonflame	烈箭鹰	ファイアロー	TRUE	fire	flying	flame-body		gale-wings	24.5	78	81	71	74	69	126	499	会以５００公里的时速进行突击。 不给猎物留下逃跑的机会， 直接以猛烈的踢击将其解决。	"Talonflame dives toward prey at speeds of up to 310 mph and assaults them with powerful kicks, giving the prey no chance to escape."	時速５００キロで　突撃。 獲物が　逃げるすきを　与えずに 強烈な　蹴りで　しとめる。
664	664	scatterbug	粉蝶虫	コフキムシ	TRUE	bug		shield-dust	compound-eyes	friend-guard	2.5	38	35	40	27	25	35	200		"The powder that covers its body regulates its temperature, so it can live in any region or climate."	体を　覆う　粉が　体温を 調節するので　どんな　気候や　風土の 地域でも　暮らせる。
665	665	spewpa	粉蝶蛹	コフーライ	TRUE	bug		shed-skin		friend-guard	8.4	45	22	60	27	30	29	213		"The beaks of bird Pokémon can’t begin to scratch its stalwart body. To defend itself, it spews powder."	硬い　体は　とりポケモンの クチバシでも　傷ひとつ　つかない。 粉を　まき散らして　防戦する。
666	666	vivillon	彩粉蝶	ビビヨン	TRUE	bug	flying	shield-dust	compound-eyes	friend-guard	17	80	52	50	90	50	89	411		The patterns on this Pokémon’s wings depend on the climate and topography of its habitat. It scatters colorful scales.	住んでいる　気候や　風土によって 羽の　模様が　違う　ポケモン。 色鮮やかな　りんぷんを　まく。
667	667	litleo	小狮狮	シシコ	TRUE	fire	normal	rivalry	unnerve	moxie	13.5	62	50	58	73	54	72	369	血气方刚且好奇心旺盛。 如果生气或是开始战斗， 短短的鬃毛就会变热。	"This hot-blooded Pokémon is filled with curiosity. When it gets angry or starts fighting, its short mane gets hot."	血気盛んで　好奇心旺盛。 怒ったり　戦いが　始まると 短い　たてがみは　熱くなる。
668	668	pyroar-male	火炎狮（雄性）	カエンジシ（オス）	TRUE	fire	normal	rivalry	unnerve	moxie	81.5	86	68	72	109	66	106	507	会吐出摄氏６０００度的气息， 但不会用于猎物。 因为更喜欢吃生的肉。	"The temperature of its breath is over 10,000 degrees Fahrenheit, but Pyroar doesn’t use it on its prey. This Pokémon prefers to eat raw meat."	摂氏　６０００度の　息を　吐くが 獲物には　使わない。　肉は 生のほうが　好み　だから。
668	10295	pyroar-mega	火炎狮（超级进化）	カエンジシ（メガシンカ）	FALSE	fire	normal				93.3	86	88	92	129	86	126	607	会吐出摄氏６０００度的气息， 但不会用于猎物。 因为更喜欢吃生的肉。	"The temperature of its breath is over 10,000 degrees Fahrenheit, but Pyroar doesn’t use it on its prey. This Pokémon prefers to eat raw meat."	摂氏　６０００度の　息を　吐くが 獲物には　使わない。　肉は 生のほうが　好み　だから。
669	669	flabebe	花蓓蓓	フラベベ	TRUE	fairy		flower-veil		symbiosis	0.1	44	38	39	61	79	42	303	头上的冠是收集花粉做成的。 蕴藏着治愈的效果。	Flabébé wears a crown made from pollen it’s collected from its flower. The crown has hidden healing properties.	頭の　冠は　花の　花粉を 集めて　作ったもの。 癒しの　効果が　秘められている。
670	670	floette	花叶蒂	フラエッテ	TRUE	fairy		flower-veil		symbiosis	0.9	54	45	47	75	98	52	371	把自己的力量给花，用心地照料。 绝不原谅那些破坏花坛者。	"It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed."	自分の　パワーを　花に　与え 心を　こめて　世話を　する。 花壇を　荒らすものは　許さない。
670	10061	floette-eternal	花叶蒂（永恒之花）	フラエッテ（えいえんのはな）	FALSE	fairy		flower-veil		symbiosis	0.9	74	65	67	125	128	92	551	把自己的力量给花，用心地照料。 绝不原谅那些破坏花坛者。	"It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed."	自分の　パワーを　花に　与え 心を　こめて　世話を　する。 花壇を　荒らすものは　許さない。
670	10296	floette-mega	花叶蒂（超级进化）	フラエッテ（メガシンカ）	FALSE	fairy		fairy-aura			100.8	74	85	87	155	148	102	651	把自己的力量给花，用心地照料。 绝不原谅那些破坏花坛者。	"It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed."	自分の　パワーを　花に　与え 心を　こめて　世話を　する。 花壇を　荒らすものは　許さない。
671	671	florges	花洁夫人	フラージェス	TRUE	fairy		flower-veil		symbiosis	10	78	65	68	112	154	75	552	拥有几百年的寿命。 据说会终其一生不断地守护着庭园。	Its life can span several hundred years. It’s said to devote its entire life to protecting gardens.	数百年の　寿命を持つ。 庭園を　守り続けることに その　一生を　ささげるという。
672	672	skiddo	坐骑小羊	メェークル	TRUE	grass		sap-sipper		grass-pelt	31	66	65	48	62	57	52	350		"If it has sunshine and water, it doesn’t need to eat, because it can generate energy from the leaves on its back."	水と　太陽が　あれば　背中の 葉っぱで　エネルギーが　作れるので エサを　食べなくても　平気なのだ。
673	673	gogoat	坐骑山羊	ゴーゴート	TRUE	grass		sap-sipper		grass-pelt	91	123	100	62	97	81	68	531		They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.	山岳地帯で　生活する。 ツノを　ぶつけ合う　力比べの　勝者が 群れの　リーダーだ。
674	674	pancham	顽皮熊猫	ヤンチャム	TRUE	fighting		iron-fist	mold-breaker	scrappy	8	67	82	62	46	48	43	348	为了不被小看而一直瞪着对手， 然而绷紧的神经一旦稍有放松， 它就会在无意中露出笑脸。	"Wanting to make sure it’s taken seriously, Pancham’s always giving others a glare. But if it’s not focusing, it ends up smiling."	なめられないように　いつも　相手を 睨みつけているが　気が　緩むと つい　笑い顔に　なってしまう。
675	675	pangoro	霸道熊猫	ゴロンダ	TRUE	fighting	dark	iron-fist	mold-breaker	scrappy	136	95	124	78	69	71	58	495	通过叶子来洞悉敌人的动向。 只要使出一记拳击就能 让大型翻斗车变成废铁。	"Using its leaf, Pangoro can predict the moves of its opponents. It strikes with punches that can turn a dump truck into scrap with just one hit."	葉っぱで　相手の　動きを　読む。 大型　ダンプカーを　一撃で スクラップにする　パンチを　もつ。
676	676	furfrou	多丽米亚	トリミアン	TRUE	normal		fur-coat			28	75	80	60	65	90	102	472	如果置之不理， 体毛会不断地长长， 但只允许信赖的人修剪。	"Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it."	放っておくと　体毛は　どんどん 伸び続けるが　信頼した 者にしか　カットは　許さない。
677	677	espurr	妙喵	ニャスパー	TRUE	psychic		keen-eye	infiltrator	own-tempo	3.5	62	48	54	63	60	68	355	虽然拥有可以弹飞 职业摔角手的精神力量， 却因无法好好控制而感到烦恼。	"There’s enough psychic power in Espurr to send a wrestler flying, but because this power can’t be controlled, Espurr finds it troublesome."	プロレスラーを　吹きとばす　ほどの サイコパワーを　内に　秘めているが コントロールできずに　困っている。
678	678	meowstic-male	超能妙喵（雄性）	ニャオニクス（オス）	TRUE	psychic		keen-eye	infiltrator	prankster	8.5	74	48	76	83	81	104	466	雄性的防卫本能很强， 在保护自己和伙伴时 能发挥最大的威力。	The defensive instinct of the males is strong. It’s when they’re protecting themselves or their partners that they unleash their full power.	オスは　防衛本能が　強く 自分や　パートナーを　守るときに 最大級の　パワーを　出す。
